filename,domain_tag,sha256,url
00073_com_e8f50b344d74.jpg,com,e8f50b344d747a645d049b45a717c5d6f844404906ffdd7b2e255ed42a9a08e3,https://nutsandsnacks.com.sg/wp-content/uploads/2023/11/kidney-beans-singapore-min-980x980.jpg
00074_theincredibl_5c021ff8b263.jpg,theincredibl,5c021ff8b2634a0b2ce50708cf40ec678581abb9e1ed5fece39f74b025093c2c,https://www.theincrediblebulks.com/wp-content/uploads/2025/01/red-beans-vs-kidney-beans-1.jpg
00075_obsoninterna_5fe3ae4efa2f.jpg,obsoninterna,5fe3ae4efa2facde202c436535c154337d6a830fc346bc35134cda871cd6e8c0,https://obsoninternational.com/wp-content/uploads/2024/09/Red-Kidney-Beans-3.jpeg
00076_albionfinefo_9ee677ef24e3.jpg,albionfinefo,9ee677ef24e343050073faa990b66d90be2dec4e4aae7e38d9a5b7b4cfd237e4,https://www.albionfinefoods.com/images_products/L_KIDNEY1.jpg
00077_tistatic_2d568c0b055d.jpg,tistatic,2d568c0b055dbb77512b1859b28140603782a0f9b71c3e874f8dc10fe6ea2222,https://tiimg.tistatic.com/fp/1/007/133/dried-red-kidney-beans-465.jpg
00078_co_46f412035e39.jpg,co,46f412035e39d6513e193047c85596964bab80d27e185df1142490bb2c1aa3ef,https://www.forestwholefoods.co.uk/wp-content/uploads/2017/04/Organic-Red-Kidney-Beans-1500px.jpg
00079_co_1e5ef7485dfb.jpg,co,1e5ef7485dfbdfa872c5ae547064958857f1c099c1284d21d5fc94cd3b9f47da,https://pureandwhole.co.za/wp-content/uploads/2022/08/red-kidney-beans.jpg
00080_github_ab15e31f0ccd.jpg,github,ab15e31f0ccd4a277ebdc1ce461ce239aef45194660a5903f8dc64db643424c5,https://food-aficionado.github.io/assets/images/821071cc-9981-40fe-acfc-243294393879.png
00081_gardenia_ed45968d06a5.jpg,gardenia,ed45968d06a5923ce83e17c23811174084c003ab6331a2b596b93b79acfd656b,https://www.gardenia.net/wp-content/uploads/2023/05/phaseolus-vulgaris-kidney-beans-780x520.webp
00082_healthline_498cc7815628.jpg,healthline,498cc781562876f5bc0b8359ac9629c199279f71ddbd6c7d30bc351d4920f72b,https://images-prod.healthline.com/hlcmsresource/images/AN_images/kidney-beans-1296x728-feature.jpg
00083_webstaurants_4fd376ed62c9.jpg,webstaurants,4fd376ed62c9cf78432ed6f4cfb343086e29e463850038a7be56429527f963f7,https://cdnimg.webstaurantstore.com/images/products/large/230812/1072201.jpg
00084_obsoninterna_5fe3ae4efa2f.jpg,obsoninterna,5fe3ae4efa2facde202c436535c154337d6a830fc346bc35134cda871cd6e8c0,https://obsoninternational.com/wp-content/uploads/2024/09/Red-Kidney-Beans-3.jpeg
00085_com_629a39bd9baa.jpg,com,629a39bd9baa1fec73aa19917866d01d7518c423441af2557011af44cac5cd4e,https://www.edenseeds.com.au/flux-content/eden/graphics/products/seeds/-popup/V_Bean_Dried_RedKidney.jpg
00086_feedipedia_2fd8d3372e51.jpg,feedipedia,2fd8d3372e51e95623003354821fa5f5a6f62283dab0faa895baef4695ebf1de,https://www.feedipedia.org/sites/default/files/images/phaseolus_vulg_seeds_butko.jpg
00087_com_e8f50b344d74.jpg,com,e8f50b344d747a645d049b45a717c5d6f844404906ffdd7b2e255ed42a9a08e3,https://nutsandsnacks.com.sg/wp-content/uploads/2023/11/kidney-beans-singapore-min-980x980.jpg
00088_theincredibl_5c021ff8b263.jpg,theincredibl,5c021ff8b2634a0b2ce50708cf40ec678581abb9e1ed5fece39f74b025093c2c,https://www.theincrediblebulks.com/wp-content/uploads/2025/01/red-beans-vs-kidney-beans-1.jpg
00089_everwilde_d89e486ca7d1.jpg,everwilde,d89e486ca7d129b367e47e47fbe2c5fd744b0e123e822b33eded2663228c69b3,https://www.everwilde.com/media/0800/VBESDRK-A-Dark-Red-Kidney-Dry-Bean-Seeds.jpg
00090_co_46f412035e39.jpg,co,46f412035e39d6513e193047c85596964bab80d27e185df1142490bb2c1aa3ef,https://www.forestwholefoods.co.uk/wp-content/uploads/2017/04/Organic-Red-Kidney-Beans-1500px.jpg
00091_tistatic_7d33f1e30c6d.jpg,tistatic,7d33f1e30c6dc8793898dd70d30ff12f2ac372d765c8665c737e8fb09b58ccdb,https://tiimg.tistatic.com/fp/1/008/173/commonly-cultivated-pure-and-dried-raw-red-kidney-beans-925.jpg
